Method;Path;Version;Target Name;Target Path;Target Service;Name;Platform;Network;STATUS
POST;/customer/v1/order/*/inquiry/*/request;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreateCustomerInteraction/1.0;CreateCustomerInteraction/1.0;customer-order-inquiry;apigee-hybrid;public;available
PUT;/customer/v1/order/*/inquiry/*/operation;1;TIBCO-SOA;/SOA/Enterprise/Vom/UpdateOperation/1.0;UpdateOperation/1.0;customer-order-inquiry;apigee-hybrid;private;available
PUT;/customer/v1/order/*/inquiry/*/operation;1;TIBCO-SOA;/SOA/Enterprise/Vom/UpdateOperation/1.0;UpdateOperation/1.0;customer-order-inquiry;apigee-hybrid;public;available
PUT;/customer/v1/order/*/lead;1;TIBCO-SOA;/SOA/Enterprise/Vom/UpdateSalesLead/1.0;UpdateSalesLead/1.0;customer-order-lead;apigee-hybrid;public;available
PUT;/customer/v1/order/*/lead;1;TIBCO-SOA;/SOA/Enterprise/Vom/UpdateSalesLead/1.0;UpdateSalesLead/1.0;customer-order-lead;apigee-hybrid;private;available
POST;/customer/v1/order/*/pendency/close;1;TIBCO-SOA;/SOA/Enterprise/Vom/CloseExternalPendency/1.0;CloseExternalPendency/1.0;customer-order-pendency;apigee-hybrid;private;available
POST;/customer/v1/order/*/pendency/close;1;TIBCO-SOA;/SOA/Enterprise/Vom/CloseExternalPendency/1.0;CloseExternalPendency/1.0;customer-order-pendency;apigee-hybrid;public;available
POST;/customer/v1/order/*/pendency/scoring;1;TIBCO-SOA;/SOA/Enterprise/Vom/NotifyScoringRequest/1.0;NotifyScoringRequest/1.0;customer-order-pendency;apigee-hybrid;private;available
POST;/customer/v1/order/*/pendency/scoring;1;TIBCO-SOA;/SOA/Enterprise/Vom/NotifyScoringRequest/1.0;NotifyScoringRequest/1.0;customer-order-pendency;apigee-hybrid;public;available
POST;/customer/v1/order/*/person/contact;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreateContact/1.0;CreateContact/1.0;customer-order-person;apigee-hybrid;public;available
POST;/customer/v1/order/*/person/contact;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreateContact/1.0;CreateContact/1.0;customer-order-person;apigee-hybrid;private;available
PUT;/customer/v1/order/*/person/contactPortfolio;1;TIBCO-SOA;/SOA/Enterprise/Vom/UpdateContactPortfolio/1.0;UpdateContactPortfolio/1.0;customer-order-person;apigee-hybrid;private;available
PUT;/customer/v1/order/*/person/contactPortfolio;1;TIBCO-SOA;/SOA/Enterprise/Vom/UpdateContactPortfolio/1.0;UpdateContactPortfolio/1.0;customer-order-person;apigee-hybrid;public;available
POST;/customer/v1/order/*/person/marketing/cancel;1;TIBCO-SOA;/SOA/Enterprise/Vom/CancelMarketingFlag/1.0;CancelMarketingFlag/1.0;customer-order-person;apigee-hybrid;private;available
POST;/customer/v1/order/*/person/marketing/cancel;1;TIBCO-SOA;/SOA/Enterprise/Vom/CancelMarketingFlag/1.0;CancelMarketingFlag/1.0;customer-order-person;apigee-hybrid;public;available
POST;/customer/v1/order/*/person;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreatePerson/1.0;CreatePerson/1.0;customer-order-person;apigee-hybrid;private;available
POST;/customer/v1/order/*/person;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreatePerson/1.0;CreatePerson/1.0;customer-order-person;apigee-hybrid;public;available
PUT;/customer/v1/order/*/person/prospect;1;TIBCO-SOA;/SOA/Enterprise/Vom/UpdateProspect/1.0;UpdateProspect/1.0;customer-order-person;apigee-hybrid;public;available
PUT;/customer/v1/order/*/person/prospect;1;TIBCO-SOA;/SOA/Enterprise/Vom/UpdateProspect/1.0;UpdateProspect/1.0;customer-order-person;apigee-hybrid;private;available
POST;/customer/v1/order/*/person/role;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreateRole/1.0;CreateRole/1.0;customer-order-person;apigee-hybrid;public;available
POST;/customer/v1/order/*/person/role;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreateRole/1.0;CreateRole/1.0;customer-order-person;apigee-hybrid;private;available
POST;/customer/v1/order/*/portability/cancel;1;TIBCO-SOA;/SOA/Enterprise/Vom/CancelPortability/1.0;CancelPortability/1.0;customer-order-portability;apigee-hybrid;public;available
POST;/customer/v1/order/*/portability/cancel;1;TIBCO-SOA;/SOA/Enterprise/Vom/CancelPortability/1.0;CancelPortability/1.0;customer-order-portability;apigee-hybrid;private;available
POST;/customer/v1/order/*/portability/complete;1;TIBCO-SOA;/SOA/Enterprise/Vom/CompletePortIn/1.0;CompletePortIn/1.0;customer-order-portability;apigee-hybrid;private;available
POST;/customer/v1/order/*/portability/complete;1;TIBCO-SOA;/SOA/Enterprise/Vom/CompletePortIn/1.0;CompletePortIn/1.0;customer-order-portability;apigee-hybrid;public;available
POST;/customer/v1/order/*/portability/fix;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreateFixPortability/1.0;CreateFixPortability/1.0;customer-order-portability;apigee-hybrid;public;available
POST;/customer/v1/order/*/portability/fix;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreateFixPortability/1.0;CreateFixPortability/1.0;customer-order-portability;apigee-hybrid;private;available
POST;/customer/v1/order/*/portability/internal;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreateInternalPortability/1.0;CreateInternalPortability/1.0;customer-order-portability;apigee-hybrid;private;available
POST;/customer/v1/order/*/portability/internal;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreateInternalPortability/1.0;CreateInternalPortability/1.0;customer-order-portability;apigee-hybrid;public;available
POST;/customer/v1/order/*/portability/mobile;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreateMobilePortability/1.0;CreateMobilePortability/1.0;customer-order-portability;apigee-hybrid;public;available
POST;/customer/v1/order/*/portability/mobile;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreateMobilePortability/1.0;CreateMobilePortability/1.0;customer-order-portability;apigee-hybrid;private;available
POST;/customer/v1/order/*/portability/portin/create;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreatePortInOrder/1.0;CreatePortInOrder/1.0;customer-order-portability;apigee-hybrid;private;available
POST;/customer/v1/order/*/portability/portin/create;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreatePortInOrder/1.0;CreatePortInOrder/1.0;customer-order-portability;apigee-hybrid;public;available
POST;/customer/v1/order/*/portability/portout/create;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreatePortOutOrder/1.0;CreatePortOutOrder/1.0;customer-order-portability;apigee-hybrid;public;available
POST;/customer/v1/order/*/portability/portout/create;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreatePortOutOrder/1.0;CreatePortOutOrder/1.0;customer-order-portability;apigee-hybrid;private;available
POST;/customer/v1/order/*/serviceOrder;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreateSOMOrder/1.0;CreateSOMOrder/1.0;customer-order-serviceOrder;apigee-hybrid;private;available
POST;/customer/v2/order/*/serviceOrder;2;TIBCO-SOA;/SOA/Enterprise/Vom/CreateSOMOrder/2.0;CreateSOMOrder/2.0;customer-order-serviceOrder;apigee-hybrid;public;available
POST;/customer/v1/order/*/serviceOrder;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreateSOMOrder/1.0;CreateSOMOrder/1.0;customer-order-serviceOrder;apigee-hybrid;public;available
POST;/customer/v2/order/*/serviceOrder;2;TIBCO-SOA;/SOA/Enterprise/Vom/CreateSOMOrder/2.0;CreateSOMOrder/2.0;customer-order-serviceOrder;apigee-hybrid;private;available
POST;/customer/v1/order/*/serviceOrder/cancel;1;TIBCO-SOA;/SOA/Enterprise/Vom/CancelSOMOrder/1.0;CancelSOMOrder/1.0;customer-order-serviceOrder;apigee-hybrid;public;available
POST;/customer/v1/order/*/serviceOrder/cancel;1;TIBCO-SOA;/SOA/Enterprise/Vom/CancelSOMOrder/1.0;CancelSOMOrder/1.0;customer-order-serviceOrder;apigee-hybrid;private;available
POST;/customer/v1/order/*/serviceOrder/notify;1;None;None;N/A;customer-order-serviceOrder;apigee-hybrid;private;available
POST;/customer/v1/order/*/serviceOrder/notify;1;None;None;N/A;customer-order-serviceOrder;apigee-hybrid;public;available
POST;/customer/v2/order/*/shipping;2;TIBCO-SOA;/SOA/Enterprise/Vom/CreateShipping/2.0;CreateShipping/2.0;customer-order-shipping;apigee-hybrid;private;available
POST;/customer/v2/order/*/shipping;2;TIBCO-SOA;/SOA/Enterprise/Vom/CreateShipping/2.0;CreateShipping/2.0;customer-order-shipping;apigee-hybrid;public;available
POST;/customer/v1/order/*/shipping;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreateShipping/1.0;CreateShipping/1.0;customer-order-shipping;apigee-hybrid;public;available
POST;/customer/v1/order/*/shipping;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreateShipping/1.0;CreateShipping/1.0;customer-order-shipping;apigee-hybrid;private;available
POST;/customer/v1/order/*/shipping/cancel;1;TIBCO-SOA;/SOA/Enterprise/Vom/CancelShipping/1.0;CancelShipping/1.0;customer-order-shipping;apigee-hybrid;private;available
POST;/customer/v1/order/*/shipping/cancel;1;TIBCO-SOA;/SOA/Enterprise/Vom/CancelShipping/1.0;CancelShipping/1.0;customer-order-shipping;apigee-hybrid;public;available
POST;/customer/v2/order/*/shipping/cancel;2;TIBCO-SOA;/SOA/Enterprise/Vom/CancelShipping/2.0;CancelShipping/2.0;customer-order-shipping;apigee-hybrid;public;available
POST;/customer/v2/order/*/shipping/cancel;2;TIBCO-SOA;/SOA/Enterprise/Vom/CancelShipping/2.0;CancelShipping/2.0;customer-order-shipping;apigee-hybrid;private;available
POST;/customer/v1/order/*/shipping/notify;1;TIBCO-SOA;/SOA/Enterprise/Vom/ReceiveNotifyShipmentStatus/1.0;ReceiveNotifyShipmentStatus/1.0;customer-order-shipping;apigee-hybrid;public;available
POST;/customer/v1/order/*/shipping/notify;1;TIBCO-SOA;/SOA/Enterprise/Vom/ReceiveNotifyShipmentStatus/1.0;ReceiveNotifyShipmentStatus/1.0;customer-order-shipping;apigee-hybrid;private;available
POST;/customer/v1/order/*/subscription/address;1;TIBCO-SOA;/SOA/Enterprise/Vom/UpdateChangeAddressSubscription/1.0;UpdateChangeAddressSubscription/1.0;customer-order-subscription;apigee-hybrid;public;available
POST;/customer/v1/order/*/subscription/address;1;TIBCO-SOA;/SOA/Enterprise/Vom/UpdateChangeAddressSubscription/1.0;UpdateChangeAddressSubscription/1.0;customer-order-subscription;apigee-hybrid;private;available
PUT;/customer/v1/order/*/subscription/change/address;1;TIBCO-SOA;/SOA/Enterprise/Vom/UpdateChangeAddressSubscription/1.0;UpdateChangeAddressSubscription/1.0;customer-order-subscription;apigee-hybrid;public;available
PUT;/customer/v1/order/*/subscription/change/address;1;TIBCO-SOA;/SOA/Enterprise/Vom/UpdateChangeAddressSubscription/1.0;UpdateChangeAddressSubscription/1.0;customer-order-subscription;apigee-hybrid;private;available
DELETE;/customer/v1/order/*/subscription/disconnect;1;TIBCO-SOA;/SOA/Enterprise/Vom/DeleteDisconnectSubscription/1.0;DeleteDisconnectSubscription/1.0;customer-order-subscription;apigee-hybrid;private;available
DELETE;/customer/v1/order/*/subscription/disconnect;1;TIBCO-SOA;/SOA/Enterprise/Vom/DeleteDisconnectSubscription/1.0;DeleteDisconnectSubscription/1.0;customer-order-subscription;apigee-hybrid;public;available
DELETE;/customer/v1/order/*/subscription/ownership;1;TIBCO-SOA;/SOA/Enterprise/Vom/DeleteChangeOwnerShipSubscription/1.0;DeleteChangeOwnerShipSubscription/1.0;customer-order-subscription;apigee-hybrid;private;available
DELETE;/customer/v1/order/*/subscription/ownership;1;TIBCO-SOA;/SOA/Enterprise/Vom/DeleteChangeOwnerShipSubscription/1.0;DeleteChangeOwnerShipSubscription/1.0;customer-order-subscription;apigee-hybrid;public;available
POST;/customer/v1/order/*/subscription/*;1;TIBCO-SOA;/SOA/Enterprise/Vom/UpdateSubscriptionStatus/1.0;UpdateSubscriptionStatus/1.0;customer-order-subscription;apigee-hybrid;public;available
POST;/customer/v1/order/*/subscription/*;1;TIBCO-SOA;/SOA/Enterprise/Vom/UpdateSubscriptionStatus/1.0;UpdateSubscriptionStatus/1.0;customer-order-subscription;apigee-hybrid;private;available
POST;/customer/v1/order/*/subscription/activate;1;TIBCO-SOA;/SOA/Enterprise/Vom/ReceiveNotifyToSubscriptionActivation/1.0;ReceiveNotifyToSubscriptionActivation/1.0;customer-order-subscription;apigee-hybrid;public;available
POST;/customer/v1/order/*/subscription/activate;1;TIBCO-SOA;/SOA/Enterprise/Vom/ReceiveNotifyToSubscriptionActivation/1.0;ReceiveNotifyToSubscriptionActivation/1.0;customer-order-subscription;apigee-hybrid;private;available
POST;/customer/v1/order/*/subscription/*/addOn;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreateSubscriptionAddOn/1.0;CreateSubscriptionAddOn/1.0;customer-order-subscription;apigee-hybrid;private;available
POST;/customer/v1/order/*/subscription/*/addOn;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreateSubscriptionAddOn/1.0;CreateSubscriptionAddOn/1.0;customer-order-subscription;apigee-hybrid;public;available
POST;/customer/v1/order/*/subscription/cancel;1;TIBCO-SOA;/SOA/Enterprise/Vom/CancelSubscription/1.0;CancelSubscription/1.0;customer-order-subscription;apigee-hybrid;public;available
POST;/customer/v1/order/*/subscription/cancel;1;TIBCO-SOA;/SOA/Enterprise/Vom/CancelSubscription/1.0;CancelSubscription/1.0;customer-order-subscription;apigee-hybrid;private;available
DELETE;/customer/v1/order/*/subscription/*;1;TIBCO-SOA;/SOA/Enterprise/Vom/DeleteSubscription/1.0;DeleteSubscription/1.0;customer-order-subscription;apigee-hybrid;public;available
DELETE;/customer/v1/order/*/subscription/*;1;TIBCO-SOA;/SOA/Enterprise/Vom/DeleteSubscription/1.0;DeleteSubscription/1.0;customer-order-subscription;apigee-hybrid;private;available
POST;/customer/v1/order/*/subscription/insurance;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreateInsuranceSubscription/1.0;CreateInsuranceSubscription/1.0;customer-order-subscription;apigee-hybrid;private;available
POST;/customer/v1/order/*/subscription/insurance;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreateInsuranceSubscription/1.0;CreateInsuranceSubscription/1.0;customer-order-subscription;apigee-hybrid;public;available
POST;/customer/v1/order/*/technicalCapacity;1;TIBCO-SOA;/SOA/Enterprise/Vom/ManageTechnicalCapacity/1.0;ManageTechnicalCapacity/1.0;customer-order-technicalCapacity;apigee-hybrid;private;available
POST;/customer/v1/order/*/technicalCapacity;1;TIBCO-SOA;/SOA/Enterprise/Vom/ManageTechnicalCapacity/1.0;ManageTechnicalCapacity/1.0;customer-order-technicalCapacity;apigee-hybrid;public;available
PUT;/customer/v1/order/*/technicalCapacity/cancel;1;TIBCO-SOA;/SOA/Enterprise/Vom/CancelTechnicalCapacity/1.0;CancelTechnicalCapacity/1.0;customer-order-technicalCapacity;apigee-hybrid;public;available
PUT;/customer/v1/order/*/technicalCapacity/cancel;1;TIBCO-SOA;/SOA/Enterprise/Vom/CancelTechnicalCapacity/1.0;CancelTechnicalCapacity/1.0;customer-order-technicalCapacity;apigee-hybrid;private;available
PUT;/customer/v1/order/*/technicalCapacity/confirm;1;TIBCO-SOA;/SOA/Enterprise/Vom/CloseTechnicalCapacity/1.0;CloseTechnicalCapacity/1.0;customer-order-technicalCapacity;apigee-hybrid;public;available
PUT;/customer/v1/order/*/technicalCapacity/confirm;1;TIBCO-SOA;/SOA/Enterprise/Vom/CloseTechnicalCapacity/1.0;CloseTechnicalCapacity/1.0;customer-order-technicalCapacity;apigee-hybrid;private;available
PUT;/customer/v1/order/*/user/*;1;TIBCO-SOA;/SOA/Enterprise/Vom/ManageUserInfo/1.0;ManageUserInfo/1.0;customer-order-user;apigee-hybrid;public;available
PUT;/customer/v1/order/*/user/*;1;TIBCO-SOA;/SOA/Enterprise/Vom/ManageUserInfo/1.0;ManageUserInfo/1.0;customer-order-user;apigee-hybrid;private;available
POST;/customer/v1/order/*/workOrder/technical/schedule/cancel;1;TIBCO-SOA;/SOA/Enterprise/Vom/CancelTechnicalSchedule/1.0;CancelTechnicalSchedule/1.0;customer-order-workOrder;apigee-hybrid;private;available
POST;/customer/v1/order/*/workOrder/technical/schedule/cancel;1;TIBCO-SOA;/SOA/Enterprise/Vom/CancelTechnicalSchedule/1.0;CancelTechnicalSchedule/1.0;customer-order-workOrder;apigee-hybrid;public;available
POST;/customer/v1/order/*/workOrder/technical/schedule;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreateTechnicalSchedule/1.0;CreateTechnicalSchedule/1.0;customer-order-workOrder;apigee-hybrid;private;available
POST;/customer/v1/order/*/workOrder/technical/schedule;1;TIBCO-SOA;/SOA/Enterprise/Vom/CreateTechnicalSchedule/1.0;CreateTechnicalSchedule/1.0;customer-order-workOrder;apigee-hybrid;public;available
POST;/customer/v1/order/*/workOrder;1;TIBCO-SOA;/SOA/Enterprise/Vom/ManageWorkOrder/1.0;ManageWorkOrder/1.0;customer-order-workOrder;apigee-hybrid;private;deprecated
POST;/customer/v2/order/*/workOrder;2;TIBCO-SOA;/SOA/Enterprise/Vom/ManageWorkOrder/1.0;ManageWorkOrder/1.0;customer-order-workOrder;apigee-hybrid;private;available
POST;/customer/v1/order/*/workOrder;1;TIBCO-SOA;/SOA/Enterprise/Vom/ManageWorkOrder/1.0;ManageWorkOrder/1.0;customer-order-workOrder;apigee-hybrid;public;deprecated
POST;/customer/v2/order/*/workOrder;2;TIBCO-SOA;/SOA/Enterprise/Vom/ManageWorkOrder/1.0;ManageWorkOrder/1.0;customer-order-workOrder;apigee-hybrid;public;available
PUT;/customer/v2/order/*/workOrder/cancel;2;TIBCO-SOA;/SOA/Enterprise/Vom/CancelWorkOrder/1.0;CancelWorkOrder/1.0;customer-order-workOrder;apigee-hybrid;public;available
POST;/customer/v1/order/*/workOrder/cancel;1;TIBCO-SOA;/SOA/Enterprise/Vom/CancelWorkOrder/1.0;CancelWorkOrder/1.0;customer-order-workOrder;apigee-hybrid;public;deprecated
POST;/customer/v1/order/*/workOrder/cancel;1;TIBCO-SOA;/SOA/Enterprise/Vom/CancelWorkOrder/1.0;CancelWorkOrder/1.0;customer-order-workOrder;apigee-hybrid;private;deprecated
PUT;/customer/v2/order/*/workOrder/cancel;2;TIBCO-SOA;/SOA/Enterprise/Vom/CancelWorkOrder/1.0;CancelWorkOrder/1.0;customer-order-workOrder;apigee-hybrid;private;available
POST;/customer/v2/order/*/workOrder/notify;2;TIBCO-SOA;/SOA/Enterprise/Vom/ReceiveNotifyWorkOrderStatus/1.0;ReceiveNotifyWorkOrderStatus/1.0;customer-order-workOrder;apigee-hybrid;public;available
POST;/customer/v1/order/*/workOrder/notify;1;TIBCO-SOA;/SOA/Enterprise/Vom/ReceiveNotifyWorkOrderStatus/1.0;ReceiveNotifyWorkOrderStatus/1.0;customer-order-workOrder;apigee-hybrid;public;deprecated
POST;/customer/v2/order/*/workOrder/notify;2;TIBCO-SOA;/SOA/Enterprise/Vom/ReceiveNotifyWorkOrderStatus/1.0;ReceiveNotifyWorkOrderStatus/1.0;customer-order-workOrder;apigee-hybrid;private;available
POST;/customer/v1/order/*/workOrder/notify;1;TIBCO-SOA;/SOA/Enterprise/Vom/ReceiveNotifyWorkOrderStatus/1.0;ReceiveNotifyWorkOrderStatus/1.0;customer-order-workOrder;apigee-hybrid;private;deprecated
POST;/customer/v1/order/*/workOrder/notify/async;1;TIBCO-SOA;/SOA/Enterprise/Vom/NotifyAssyncWorkOrder/1.0;NotifyAssyncWorkOrder/1.0;customer-order-workOrder;apigee-hybrid;public;available
POST;/customer/v1/order/*/workOrder/notify/async;1;TIBCO-SOA;/SOA/Enterprise/Vom/NotifyAssyncWorkOrder/1.0;NotifyAssyncWorkOrder/1.0;customer-order-workOrder;apigee-hybrid;private;available
POST;/customer/v2/payment/digital;2;TIBCO-SOA;/SOA/Enterprise/Wallet/CreateMBWayPayment;CreateMBWayPayment;customer-payment;apigee-hybrid;public;available
POST;/customer/v2/payment/digital;2;TIBCO-SOA;/SOA/Enterprise/Wallet/CreateMBWayPayment;CreateMBWayPayment;customer-payment;apigee-hybrid;private;available
POST;/customer/v2/payment/installment/search;2;TIBCO-SOA;/SOA/Enterprise/Catalog/GetPaymentInstallment/1.0;GetPaymentInstallment/1.0;customer-payment;apigee-hybrid;public;available
POST;/customer/v2/payment/installment/search;2;TIBCO-SOA;/SOA/Enterprise/Catalog/GetPaymentInstallment/1.0;GetPaymentInstallment/1.0;customer-payment;apigee-hybrid;private;available
GET;/customer/v1/payment/installmentPlan;1;TIBCO-SOA;/SOA/Enterprise/BillingAccount/SearchInstallmentPlan/1.0;SearchInstallmentPlan/1.0;customer-payment;apigee-hybrid;public;deprecated
GET;/customer/v2/payment/installmentPlan;2;TIBCO-SOA;/SOA/Enterprise/BillingAccount/SearchInstallmentPlan/1.0;SearchInstallmentPlan/1.0;customer-payment;apigee-hybrid;public;available
GET;/customer/v2/payment/installmentPlan;2;TIBCO-SOA;/SOA/Enterprise/BillingAccount/SearchInstallmentPlan/1.0;SearchInstallmentPlan/1.0;customer-payment;apigee-hybrid;private;available
GET;/customer/v1/payment/installmentPlan;1;TIBCO-SOA;/SOA/Enterprise/BillingAccount/SearchInstallmentPlan/1.0;SearchInstallmentPlan/1.0;customer-payment;apigee-hybrid;private;deprecated
POST;/customer/v1/payment/installmentPlan;1;TIBCO-SOA;/SOA/Enterprise/BillingAccount/CreateInstallmentPlan/1.0;CreateInstallmentPlan/1.0;customer-payment;apigee-hybrid;public;deprecated
POST;/customer/v2/payment/installmentPlan;2;TIBCO-SOA;/SOA/Enterprise/BillingAccount/CreateInstallmentPlan/1.0;CreateInstallmentPlan/1.0;customer-payment;apigee-hybrid;private;available
POST;/customer/v2/payment/installmentPlan;2;TIBCO-SOA;/SOA/Enterprise/BillingAccount/CreateInstallmentPlan/1.0;CreateInstallmentPlan/1.0;customer-payment;apigee-hybrid;public;available
POST;/customer/v1/payment/installmentPlan;1;TIBCO-SOA;/SOA/Enterprise/BillingAccount/CreateInstallmentPlan/1.0;CreateInstallmentPlan/1.0;customer-payment;apigee-hybrid;private;deprecated
PUT;/customer/v2/payment/installmentPlan/*;2;TIBCO-SOA;/SOA/Enterprise/BillingAccount/UpdateInstallmentPlan;UpdateInstallmentPlan;customer-payment;apigee-hybrid;private;available
PUT;/customer/v2/payment/installmentPlan/*;2;TIBCO-SOA;/SOA/Enterprise/BillingAccount/UpdateInstallmentPlan;UpdateInstallmentPlan;customer-payment;apigee-hybrid;public;available
GET;/customer/v1/payment/method;1;TIBCO-SOA;/SOA/Enterprise/BillingAccount/GetPaymentMethod;GetPaymentMethod;customer-payment;apigee-hybrid;public;deprecated
GET;/customer/v1/payment/method;1;TIBCO-SOA;/SOA/Enterprise/BillingAccount/GetPaymentMethod;GetPaymentMethod;customer-payment;apigee-hybrid;private;deprecated
GET;/customer/v2/payment/method;2;TIBCO-SOA;/SOA/Enterprise/BillingAccount/GetPaymentMethod;GetPaymentMethod;customer-payment;apigee-hybrid;public;available
GET;/customer/v2/payment/method;2;TIBCO-SOA;/SOA/Enterprise/BillingAccount/GetPaymentMethod;GetPaymentMethod;customer-payment;apigee-hybrid;private;available
PUT;/customer/v1/payment/method;1;TIBCO-SOA;/SOA/Enterprise/BillingAccount/UpdatePaymentMethod;UpdatePaymentMethod;customer-payment;apigee-hybrid;private;deprecated
PUT;/customer/v2/payment/method;2;TIBCO-SOA;/SOA/Enterprise/BillingAccount/UpdatePaymentMethod;UpdatePaymentMethod;customer-payment;apigee-hybrid;public;available
PUT;/customer/v3/payment/method;3;TIBCO-SOA;/SOA/Enterprise/BillingAccount/UpdatePaymentMethod/2.0;UpdatePaymentMethod/2.0;customer-payment;apigee-hybrid;private;available
PUT;/customer/v1/payment/method;1;TIBCO-SOA;/SOA/Enterprise/BillingAccount/UpdatePaymentMethod;UpdatePaymentMethod;customer-payment;apigee-hybrid;public;deprecated
PUT;/customer/v2/payment/method;2;TIBCO-SOA;/SOA/Enterprise/BillingAccount/UpdatePaymentMethod;UpdatePaymentMethod;customer-payment;apigee-hybrid;private;available
PUT;/customer/v3/payment/method;3;TIBCO-SOA;/SOA/Enterprise/BillingAccount/UpdatePaymentMethod/2.0;UpdatePaymentMethod/2.0;customer-payment;apigee-hybrid;public;available
POST;/customer/v2/payment;2;TIBCO-SOA;/SOA/Enterprise/BillingAccount/CreatePayment;CreatePayment;customer-payment;apigee-hybrid;private;available
POST;/customer/v2/payment;2;TIBCO-SOA;/SOA/Enterprise/BillingAccount/CreatePayment;CreatePayment;customer-payment;apigee-hybrid;public;available
GET;/customer/v1/payment/plan;1;TIBCO-SOA;/SOA/Enterprise/BillingAccount/SearchPaymentPlan;SearchPaymentPlan;customer-payment;apigee-hybrid;public;deprecated
GET;/customer/v2/payment/plan;2;TIBCO-SOA;/SOA/Enterprise/BillingAccount/SearchPaymentPlan;SearchPaymentPlan;customer-payment;apigee-hybrid;private;available
GET;/customer/v1/payment/plan;1;TIBCO-SOA;/SOA/Enterprise/BillingAccount/SearchPaymentPlan;SearchPaymentPlan;customer-payment;apigee-hybrid;private;deprecated
GET;/customer/v2/payment/plan;2;TIBCO-SOA;/SOA/Enterprise/BillingAccount/SearchPaymentPlan;SearchPaymentPlan;customer-payment;apigee-hybrid;public;available
GET;/customer/v2/payment/plan/*;2;TIBCO-SOA;/SOA/Enterprise/BillingAccount/SearchPaymentPlanPayment;SearchPaymentPlanPayment;customer-payment;apigee-hybrid;public;available
GET;/customer/v2/payment/plan/*;2;TIBCO-SOA;/SOA/Enterprise/BillingAccount/SearchPaymentPlanPayment;SearchPaymentPlanPayment;customer-payment;apigee-hybrid;private;available
GET;/customer/v1/payment/plan/*;1;TIBCO-SOA;/SOA/Enterprise/BillingAccount/SearchPaymentPlanPayment;SearchPaymentPlanPayment;customer-payment;apigee-hybrid;public;deprecated
GET;/customer/v1/payment/plan/*;1;TIBCO-SOA;/SOA/Enterprise/BillingAccount/SearchPaymentPlanPayment;SearchPaymentPlanPayment;customer-payment;apigee-hybrid;private;deprecated
GET;/customer/v1/payment/reference;1;TIBCO-SOA;/SOA/Enterprise/BillingAccount/GetPaymentReference;GetPaymentReference;customer-payment;apigee-hybrid;public;deprecated
GET;/customer/v2/payment/reference;2;TIBCO-SOA;/SOA/Enterprise/BillingAccount/GetPaymentReference;GetPaymentReference;customer-payment;apigee-hybrid;private;available
GET;/customer/v2/payment/reference;2;TIBCO-SOA;/SOA/Enterprise/BillingAccount/GetPaymentReference;GetPaymentReference;customer-payment;apigee-hybrid;public;available
GET;/customer/v1/payment/reference;1;TIBCO-SOA;/SOA/Enterprise/BillingAccount/GetPaymentReference;GetPaymentReference;customer-payment;apigee-hybrid;private;deprecated
GET;/customer/v2/payment/*/status;2;TIBCO-SOA;/SOA/Enterprise/Wallet/GetPaymentStatus;GetPaymentStatus;customer-payment;apigee-hybrid;private;available
GET;/customer/v2/payment/*/status;2;TIBCO-SOA;/SOA/Enterprise/Wallet/GetPaymentStatus;GetPaymentStatus;customer-payment;apigee-hybrid;public;available
POST;/customer/v2/payment/wallet;2;TIBCO-SOA;/SOA/Enterprise/Wallet/CreateWalletProcess;CreateWalletProcess;customer-payment;apigee-hybrid;public;available
POST;/customer/v2/payment/wallet;2;TIBCO-SOA;/SOA/Enterprise/Wallet/CreateWalletProcess;CreateWalletProcess;customer-payment;apigee-hybrid;private;available
POST;/customer/v1/payment/wallet;1;TIBCO-SOA;/SOA/Enterprise/Wallet/CreateWalletProcess;CreateWalletProcess;customer-payment;apigee-hybrid;private;deprecated
